ParkCode	Date	Type#	Day	VisitTeam	VisitLeague	VisitGame#	HomeTeam	HomeLeague	HomeGame#	VisitScore	HomeScore	GameLength	Winner	PARK_NAME	RUNS	HR	H	2B	3B	BB
MIN04	20160823	0	Tue	DET	AL	125	MIN	AL	125	8	3	54	DET	"Target Field(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
OAK01	20160823	0	Tue	CLE	AL	124	OAK	AL	126	1	9	51	OAK	"Oakland Coliseum(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
SEA03	20160823	0	Tue	NYA	AL	125	SEA	AL	125	5	1	54	NYA	"Safeco Field(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
STP01	20160823	0	Tue	BOS	AL	125	TBA	AL	124	2	1	54	BOS	"Tropicana Field(St. Petersburg, Florida)"	0.889	0.877	0.901	0.861	0.952	1.048
TOR02	20160823	0	Tue	ANA	AL	125	TOR	AL	125	2	7	51	TOR	"Rogers Centre(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
PHO01	20160823	0	Tue	ATL	NL	126	ARI	NL	126	7	4	54	ATL	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
CIN09	20160823	0	Tue	TEX	AL	126	CIN	NL	125	0	3	51	CIN	"Great American Ball Park(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
LOS03	20160823	0	Tue	SFN	NL	125	LAN	NL	125	5	9	51	LAN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIA02	20160823	0	Tue	KCA	AL	125	MIA	NL	125	1	0	54	KCA	"Marlins Park(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
MIL06	20160823	0	Tue	COL	NL	126	MIL	NL	125	4	6	51	MIL	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
PIT08	20160823	0	Tue	HOU	AL	126	PIT	NL	123	1	7	51	PIT	"PNC Park(Pittsburgh, Pennsylvania)"	1.007	0.8	1.013	1.034	1.769	1.007
SAN02	20160823	0	Tue	CHN	NL	125	SDN	NL	126	5	3	54	CHN	"Petco Park(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
STL10	20160823	0	Tue	NYN	NL	125	SLN	NL	124	7	4	54	NYN	"Busch Stadium(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
CHI12	20160824	0	Wed	PHI	NL	127	CHA	AL	125	5	3	54	PHI	"Guaranteed Rate Field(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
MIN04	20160824	0	Wed	DET	AL	126	MIN	AL	126	9	4	54	DET	"Target Field(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
OAK01	20160824	0	Wed	CLE	AL	125	OAK	AL	127	1	5	51	OAK	"Oakland Coliseum(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
SEA03	20160824	0	Wed	NYA	AL	126	SEA	AL	126	5	0	54	NYA	"Safeco Field(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
STP01	20160824	0	Wed	BOS	AL	126	TBA	AL	125	3	4	65	TBA	"Tropicana Field(St. Petersburg, Florida)"	0.889	0.877	0.901	0.861	0.952	1.048
TOR02	20160824	0	Wed	ANA	AL	126	TOR	AL	126	8	2	54	ANA	"Rogers Centre(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
PHO01	20160824	0	Wed	ATL	NL	127	ARI	NL	127	9	10	65	ARI	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
CIN09	20160824	0	Wed	TEX	AL	127	CIN	NL	126	6	5	54	TEX	"Great American Ball Park(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
LOS03	20160824	0	Wed	SFN	NL	126	LAN	NL	126	0	1	51	LAN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIA02	20160824	0	Wed	KCA	AL	126	MIA	NL	126	0	3	51	MIA	"Marlins Park(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
MIL06	20160824	0	Wed	COL	NL	127	MIL	NL	126	1	7	51	MIL	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
PIT08	20160824	0	Wed	HOU	AL	127	PIT	NL	124	5	4	54	HOU	"PNC Park(Pittsburgh, Pennsylvania)"	1.007	0.8	1.013	1.034	1.769	1.007
SAN02	20160824	0	Wed	CHN	NL	126	SDN	NL	127	6	3	54	CHN	"Petco Park(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
STL10	20160824	0	Wed	NYN	NL	126	SLN	NL	125	1	8	51	SLN	"Busch Stadium(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
WAS11	20160824	0	Wed	BAL	AL	126	WAS	NL	126	10	8	54	BAL	"Nationals Park(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
CHI12	20160825	0	Thu	SEA	AL	127	CHA	AL	126	6	7	52	CHA	"Guaranteed Rate Field(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
MIN04	20160825	0	Thu	DET	AL	127	MIN	AL	127	8	5	54	DET	"Target Field(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
STP01	20160825	0	Thu	BOS	AL	127	TBA	AL	126	1	2	51	TBA	"Tropicana Field(St. Petersburg, Florida)"	0.889	0.877	0.901	0.861	0.952	1.048
ARL02	20160825	0	Thu	CLE	AL	126	TEX	AL	128	0	9	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
TOR02	20160825	0	Thu	ANA	AL	127	TOR	AL	127	6	3	54	ANA	"Rogers Centre(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
PHO01	20160825	0	Thu	ATL	NL	128	ARI	NL	128	3	1	54	ATL	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
LOS03	20160825	0	Thu	SFN	NL	127	LAN	NL	127	4	0	54	SFN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIA02	20160825	0	Thu	KCA	AL	127	MIA	NL	127	5	2	54	KCA	"Marlins Park(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
MIL06	20160825	0	Thu	PIT	NL	125	MIL	NL	127	3	2	60	PIT	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
STL10	20160825	0	Thu	NYN	NL	127	SLN	NL	126	10	6	54	NYN	"Busch Stadium(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
WAS11	20160825	0	Thu	BAL	AL	127	WAS	NL	127	0	4	51	WAS	"Nationals Park(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
BOS07	20160826	0	Fri	KCA	AL	128	BOS	AL	128	6	3	54	KCA	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CHI12	20160826	0	Fri	SEA	AL	128	CHA	AL	127	3	1	54	SEA	"Guaranteed Rate Field(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
DET05	20160826	0	Fri	ANA	AL	128	DET	AL	128	2	4	51	DET	"Comerica Park(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
HOU03	20160826	0	Fri	TBA	AL	127	HOU	AL	128	4	5	51	HOU	"Minute Maid Park(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
NYC21	20160826	0	Fri	BAL	AL	128	NYA	AL	127	4	14	51	NYA	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
ARL02	20160826	0	Fri	CLE	AL	127	TEX	AL	129	12	1	54	CLE	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
TOR02	20160826	0	Fri	MIN	AL	128	TOR	AL	128	8	15	51	TOR	"Rogers Centre(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
PHO01	20160826	0	Fri	CIN	NL	127	ARI	NL	129	3	4	65	ARI	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
LOS03	20160826	0	Fri	CHN	NL	127	LAN	NL	128	6	4	60	CHN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIA02	20160826	0	Fri	SDN	NL	128	MIA	NL	128	6	7	53	MIA	"Marlins Park(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
MIL06	20160826	0	Fri	PIT	NL	126	MIL	NL	128	5	3	54	PIT	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
NYC20	20160826	0	Fri	PHI	NL	128	NYN	NL	128	4	9	51	NYN	"Citi Field(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
SFO03	20160826	0	Fri	ATL	NL	129	SFN	NL	128	0	7	51	SFN	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
STL10	20160826	0	Fri	OAK	AL	128	SLN	NL	127	1	3	51	SLN	"Busch Stadium(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
WAS11	20160826	0	Fri	COL	NL	128	WAS	NL	128	5	8	51	WAS	"Nationals Park(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
BOS07	20160827	0	Sat	KCA	AL	129	BOS	AL	129	3	8	51	BOS	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CHI12	20160827	0	Sat	SEA	AL	129	CHA	AL	128	3	9	51	CHA	"Guaranteed Rate Field(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
DET05	20160827	0	Sat	ANA	AL	129	DET	AL	129	3	2	54	ANA	"Comerica Park(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
HOU03	20160827	0	Sat	TBA	AL	128	HOU	AL	129	2	6	51	HOU	"Minute Maid Park(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
NYC21	20160827	0	Sat	BAL	AL	129	NYA	AL	128	5	13	51	NYA	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
ARL02	20160827	0	Sat	CLE	AL	128	TEX	AL	130	0	7	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
TOR02	20160827	0	Sat	MIN	AL	129	TOR	AL	129	7	8	51	TOR	"Rogers Centre(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
PHO01	20160827	0	Sat	CIN	NL	128	ARI	NL	130	13	0	54	CIN	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
LOS03	20160827	0	Sat	CHN	NL	128	LAN	NL	129	2	3	51	LAN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIA02	20160827	0	Sat	SDN	NL	129	MIA	NL	129	1	0	54	SDN	"Marlins Park(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
MIL06	20160827	0	Sat	PIT	NL	127	MIL	NL	129	9	6	54	PIT	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
NYC20	20160827	0	Sat	PHI	NL	129	NYN	NL	129	1	12	51	NYN	"Citi Field(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
SFO03	20160827	0	Sat	ATL	NL	130	SFN	NL	129	3	1	54	ATL	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
STL10	20160827	0	Sat	OAK	AL	129	SLN	NL	128	3	2	54	OAK	"Busch Stadium(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
WAS11	20160827	0	Sat	COL	NL	129	WAS	NL	129	9	4	66	COL	"Nationals Park(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
BOS07	20160828	0	Sun	KCA	AL	130	BOS	AL	130	10	4	54	KCA	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CHI12	20160828	0	Sun	SEA	AL	130	CHA	AL	129	1	4	51	CHA	"Guaranteed Rate Field(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
DET05	20160828	0	Sun	ANA	AL	130	DET	AL	130	5	0	54	ANA	"Comerica Park(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
HOU03	20160828	0	Sun	TBA	AL	129	HOU	AL	130	10	4	54	TBA	"Minute Maid Park(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
NYC21	20160828	0	Sun	BAL	AL	130	NYA	AL	129	5	0	54	BAL	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
ARL02	20160828	0	Sun	CLE	AL	129	TEX	AL	131	1	2	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
TOR02	20160828	0	Sun	MIN	AL	130	TOR	AL	130	6	9	51	TOR	"Rogers Centre(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
PHO01	20160828	0	Sun	CIN	NL	129	ARI	NL	131	2	11	51	ARI	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
LOS03	20160828	0	Sun	CHN	NL	129	LAN	NL	130	0	1	51	LAN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIA02	20160828	0	Sun	SDN	NL	130	MIA	NL	130	3	1	54	SDN	"Marlins Park(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
MIL06	20160828	0	Sun	PIT	NL	128	MIL	NL	130	3	1	54	PIT	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
NYC20	20160828	0	Sun	PHI	NL	130	NYN	NL	130	5	1	54	PHI	"Citi Field(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
SFO03	20160828	0	Sun	ATL	NL	131	SFN	NL	130	4	13	51	SFN	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
STL10	20160828	0	Sun	OAK	AL	130	SLN	NL	129	7	4	54	OAK	"Busch Stadium(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
WAS11	20160828	0	Sun	COL	NL	130	WAS	NL	130	5	3	54	COL	"Nationals Park(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
ANA01	20160829	0	Mon	CIN	NL	130	ANA	AL	131	2	9	51	ANA	"Angel Stadium of Anaheim(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
BAL12	20160829	0	Mon	TOR	AL	131	BAL	AL	131	5	1	54	TOR	"Oriole Park at Camden Yards(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
BOS07	20160829	0	Mon	TBA	AL	130	BOS	AL	131	4	9	51	BOS	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CLE08	20160829	0	Mon	MIN	AL	131	CLE	AL	130	0	1	58	CLE	"Progressive Field(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
DET05	20160829	0	Mon	CHA	AL	130	DET	AL	131	3	4	51	DET	"Comerica Park(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
HOU03	20160829	0	Mon	OAK	AL	131	HOU	AL	131	0	6	51	HOU	"Minute Maid Park(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
KAN06	20160829	0	Mon	NYA	AL	130	KCA	AL	131	5	8	51	KCA	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
ARL02	20160829	0	Mon	SEA	AL	131	TEX	AL	132	3	6	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
CHI11	20160829	0	Mon	PIT	NL	129	CHN	NL	130	7	8	75	CHN	"Wrigley Field(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
DEN02	20160829	0	Mon	LAN	NL	131	COL	NL	131	1	8	51	COL	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
MIL06	20160829	0	Mon	SLN	NL	130	MIL	NL	131	6	5	54	SLN	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
NYC20	20160829	0	Mon	MIA	NL	131	NYN	NL	131	1	2	59	NYN	"Citi Field(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
PHI13	20160829	0	Mon	WAS	NL	131	PHI	NL	131	4	0	54	WAS	"Citizens Bank Park(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
ANA01	20160830	0	Tue	CIN	NL	131	ANA	AL	132	2	4	51	ANA	"Angel Stadium of Anaheim(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
BAL12	20160830	0	Tue	TOR	AL	132	BAL	AL	132	3	5	51	BAL	"Oriole Park at Camden Yards(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
BOS07	20160830	0	Tue	TBA	AL	131	BOS	AL	132	4	3	54	TBA	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CLE08	20160830	0	Tue	MIN	AL	132	CLE	AL	131	4	5	51	CLE	"Progressive Field(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
DET05	20160830	0	Tue	CHA	AL	131	DET	AL	132	4	8	51	DET	"Comerica Park(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
HOU03	20160830	0	Tue	OAK	AL	132	HOU	AL	132	1	3	51	HOU	"Minute Maid Park(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
KAN06	20160830	0	Tue	NYA	AL	131	KCA	AL	132	5	4	60	NYA	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
ARL02	20160830	0	Tue	SEA	AL	132	TEX	AL	133	7	8	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
ATL02	20160830	0	Tue	SDN	NL	131	ATL	NL	132	3	7	51	ATL	"Turner Field(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
CHI11	20160830	0	Tue	PIT	NL	130	CHN	NL	131	0	3	51	CHN	"Wrigley Field(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
MIL06	20160830	0	Tue	SLN	NL	131	MIL	NL	132	2	1	60	SLN	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
NYC20	20160830	0	Tue	MIA	NL	132	NYN	NL	132	4	7	51	NYN	"Citi Field(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
PHI13	20160830	0	Tue	WAS	NL	132	PHI	NL	132	3	2	54	WAS	"Citizens Bank Park(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
SFO03	20160830	0	Tue	ARI	NL	132	SFN	NL	131	4	3	54	ARI	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
ANA01	20160831	0	Wed	CIN	NL	132	ANA	AL	133	0	3	51	ANA	"Angel Stadium of Anaheim(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
BAL12	20160831	0	Wed	TOR	AL	133	BAL	AL	133	5	3	54	TOR	"Oriole Park at Camden Yards(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
BOS07	20160831	0	Wed	TBA	AL	132	BOS	AL	133	6	8	51	BOS	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CLE08	20160831	0	Wed	MIN	AL	133	CLE	AL	132	4	8	51	CLE	"Progressive Field(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
DET05	20160831	0	Wed	CHA	AL	132	DET	AL	133	2	3	53	DET	"Comerica Park(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
HOU03	20160831	0	Wed	OAK	AL	133	HOU	AL	133	3	4	51	HOU	"Minute Maid Park(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
KAN06	20160831	0	Wed	NYA	AL	132	KCA	AL	133	5	4	78	NYA	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
ARL02	20160831	0	Wed	SEA	AL	133	TEX	AL	134	1	14	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
ATL02	20160831	0	Wed	SDN	NL	132	ATL	NL	133	1	8	51	ATL	"Turner Field(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
CHI11	20160831	0	Wed	PIT	NL	131	CHN	NL	132	5	6	51	CHN	"Wrigley Field(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
DEN02	20160831	1	Wed	LAN	NL	132	COL	NL	132	0	7	51	COL	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
DEN02	20160831	2	Wed	LAN	NL	133	COL	NL	133	10	8	54	LAN	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
MIL06	20160831	0	Wed	SLN	NL	132	MIL	NL	133	1	3	51	MIL	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
NYC20	20160831	0	Wed	MIA	NL	133	NYN	NL	133	2	5	51	NYN	"Citi Field(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
PHI13	20160831	0	Wed	WAS	NL	133	PHI	NL	133	2	1	54	WAS	"Citizens Bank Park(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
SFO03	20160831	0	Wed	ARI	NL	133	SFN	NL	132	2	4	51	SFN	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
MIN04	20160901	0	Thu	CHA	AL	133	MIN	AL	134	5	8	51	MIN	"Target Field(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
ATL02	20160901	0	Thu	SDN	NL	133	ATL	NL	134	6	9	51	ATL	"Turner Field(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
CHI11	20160901	0	Thu	SFN	NL	133	CHN	NL	133	4	5	51	CHN	"Wrigley Field(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
NYC20	20160901	0	Thu	MIA	NL	134	NYN	NL	134	6	4	54	MIA	"Citi Field(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
BAL12	20160902	0	Fri	NYA	AL	133	BAL	AL	134	0	8	51	BAL	"Oriole Park at Camden Yards(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
CLE08	20160902	0	Fri	MIA	NL	135	CLE	AL	133	2	6	51	CLE	"Progressive Field(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
KAN06	20160902	0	Fri	DET	AL	134	KCA	AL	134	7	6	54	DET	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
MIN04	20160902	0	Fri	CHA	AL	134	MIN	AL	135	11	4	54	CHA	"Target Field(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
OAK01	20160902	0	Fri	BOS	AL	134	OAK	AL	134	16	2	54	BOS	"Oakland Coliseum(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
SEA03	20160902	0	Fri	ANA	AL	134	SEA	AL	134	8	11	51	SEA	"Safeco Field(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
STP01	20160902	0	Fri	TOR	AL	134	TBA	AL	133	3	8	51	TBA	"Tropicana Field(St. Petersburg, Florida)"	0.889	0.877	0.901	0.861	0.952	1.048
ARL02	20160902	0	Fri	HOU	AL	134	TEX	AL	135	8	10	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
CHI11	20160902	0	Fri	SFN	NL	134	CHN	NL	134	1	2	51	CHN	"Wrigley Field(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
CIN09	20160902	0	Fri	SLN	NL	133	CIN	NL	133	2	3	52	CIN	"Great American Ball Park(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
DEN02	20160902	0	Fri	ARI	NL	134	COL	NL	134	7	14	51	COL	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
LOS03	20160902	0	Fri	SDN	NL	134	LAN	NL	134	4	2	54	SDN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
NYC20	20160902	0	Fri	WAS	NL	134	NYN	NL	135	4	1	54	WAS	"Citi Field(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
PHI13	20160902	0	Fri	ATL	NL	135	PHI	NL	134	8	4	54	ATL	"Citizens Bank Park(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
PIT08	20160902	0	Fri	MIL	NL	134	PIT	NL	132	1	0	54	MIL	"PNC Park(Pittsburgh, Pennsylvania)"	1.007	0.8	1.013	1.034	1.769	1.007
BAL12	20160903	0	Sat	NYA	AL	134	BAL	AL	135	0	2	51	BAL	"Oriole Park at Camden Yards(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
CLE08	20160903	0	Sat	MIA	NL	136	CLE	AL	134	3	8	51	CLE	"Progressive Field(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
KAN06	20160903	0	Sat	DET	AL	135	KCA	AL	135	2	5	51	KCA	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
MIN04	20160903	0	Sat	CHA	AL	135	MIN	AL	136	3	11	51	MIN	"Target Field(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
OAK01	20160903	0	Sat	BOS	AL	135	OAK	AL	135	11	2	54	BOS	"Oakland Coliseum(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
SEA03	20160903	0	Sat	ANA	AL	135	SEA	AL	135	10	3	54	ANA	"Safeco Field(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
STP01	20160903	0	Sat	TOR	AL	135	TBA	AL	134	5	7	51	TBA	"Tropicana Field(St. Petersburg, Florida)"	0.889	0.877	0.901	0.861	0.952	1.048
ARL02	20160903	0	Sat	HOU	AL	135	TEX	AL	136	4	12	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
CHI11	20160903	0	Sat	SFN	NL	135	CHN	NL	135	3	2	54	SFN	"Wrigley Field(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
CIN09	20160903	0	Sat	SLN	NL	134	CIN	NL	134	1	9	51	CIN	"Great American Ball Park(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
DEN02	20160903	0	Sat	ARI	NL	135	COL	NL	135	9	4	54	ARI	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
LOS03	20160903	0	Sat	SDN	NL	135	LAN	NL	135	1	5	51	LAN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
