ParkCode	Date	Type#	Day	VisitTeam	VisitLeague	VisitGame#	HomeTeam	HomeLeague	HomeGame#	VisitScore	HomeScore	GameLength	Winner	Home/Away	PARK NAME	RUNS	HR	H	2B	3B	BB
MIL06	20170607	0	Wed	SFN	NL	61	MIL	NL	60	3	6	51	MIL	Home	"Miller Park?(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
BAL12	20170607	0	Wed	PIT	NL	59	BAL	AL	57	6	9	65	BAL	Home	"Oriole Park at Camden Yards?(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
DET05	20170607	0	Wed	ANA	AL	62	DET	AL	58	0	4	51	DET	Home	"Comerica Park?(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
KAN06	20170607	0	Wed	HOU	AL	60	KCA	AL	58	5	7	51	KCA	Home	"Kauffman Stadium?(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
NYC21	20170607	0	Wed	BOS	AL	58	NYA	AL	56	0	8	51	NYA	Home	"Yankee Stadium?(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170607	0	Wed	TOR	AL	60	OAK	AL	59	7	5	60	TOR	Visit	"Oakland Coliseum?(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170607	0	Wed	MIN	AL	55	SEA	AL	60	5	6	53	SEA	Home	"Safeco Field?(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170607	0	Wed	CHA	AL	57	TBA	AL	61	1	3	51	TBA	Home	"Tropicana Field?(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ARL02	20170607	0	Wed	NYN	NL	57	TEX	AL	59	4	3	54	NYN	Visit	"Globe Life Park in Arlington?(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
PHO01	20170608	0	Thu	SDN	NL	61	ARI	NL	62	3	15	51	ARI	Home	"Chase Field?(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
ATL03	20170608	0	Thu	PHI	NL	58	ATL	NL	58	1	3	51	ATL	Home	"SunTrust Park?(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170608	0	Thu	COL	NL	62	CHN	NL	59	4	1	54	COL	Visit	"Wrigley Field?(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
CIN09	20170608	0	Thu	SLN	NL	58	CIN	NL	59	2	5	51	CIN	Home	"Great American Ball Park?(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
MIL06	20170608	0	Thu	SFN	NL	62	MIL	NL	61	9	5	60	SFN	Visit	"Miller Park?(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
PIT08	20170608	0	Thu	MIA	NL	59	PIT	NL	60	7	1	54	MIA	Visit	"PNC Park?(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
WAS11	20170608	0	Thu	BAL	AL	58	WAS	NL	59	1	6	51	WAS	Home	"Nationals Park?(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
DET05	20170608	0	Thu	ANA	AL	63	DET	AL	59	11	4	54	ANA	Visit	"Comerica Park?(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
KAN06	20170608	0	Thu	HOU	AL	61	KCA	AL	59	6	1	54	HOU	Visit	"Kauffman Stadium?(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
NYC21	20170608	0	Thu	BOS	AL	59	NYA	AL	57	1	9	51	NYA	Home	"Yankee Stadium?(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170608	0	Thu	MIN	AL	56	SEA	AL	61	2	1	54	MIN	Visit	"Safeco Field?(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170608	0	Thu	CHA	AL	58	TBA	AL	62	5	7	51	TBA	Home	"Tropicana Field?(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
PHO01	20170609	0	Fri	MIL	NL	62	ARI	NL	63	8	6	54	MIL	Visit	"Chase Field?(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
ATL03	20170609	0	Fri	NYN	NL	58	ATL	NL	59	2	3	52	ATL	Home	"SunTrust Park?(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170609	0	Fri	COL	NL	63	CHN	NL	60	5	3	54	COL	Visit	"Wrigley Field?(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
LOS03	20170609	0	Fri	CIN	NL	60	LAN	NL	62	2	7	51	LAN	Home	"Dodger Stadium?(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
PIT08	20170609	0	Fri	MIA	NL	60	PIT	NL	61	12	7	54	MIA	Visit	"PNC Park?(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170609	0	Fri	KCA	AL	60	SDN	NL	62	3	6	51	SDN	Home	"Petco Park?(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170609	0	Fri	MIN	AL	57	SFN	NL	63	4	0	54	MIN	Visit	"AT&T Park?(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170609	0	Fri	PHI	NL	59	SLN	NL	59	2	3	51	SLN	Home	"Busch Stadium?(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170609	0	Fri	TEX	AL	60	WAS	NL	60	5	2	54	TEX	Visit	"Nationals Park?(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BOS07	20170609	0	Fri	DET	AL	60	BOS	AL	60	3	5	51	BOS	Home	"Fenway Park?(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CLE08	20170609	0	Fri	CHA	AL	59	CLE	AL	58	3	7	51	CLE	Home	"Progressive Field?(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
HOU03	20170609	0	Fri	ANA	AL	64	HOU	AL	62	9	4	54	ANA	Visit	"Minute Maid Park?(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
NYC21	20170609	0	Fri	BAL	AL	59	NYA	AL	58	2	8	51	NYA	Home	"Yankee Stadium?(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170609	0	Fri	TOR	AL	61	SEA	AL	62	2	4	51	SEA	Home	"Safeco Field?(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170609	0	Fri	OAK	AL	60	TBA	AL	63	4	13	51	TBA	Home	"Tropicana Field?(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
PHO01	20170610	0	Sat	MIL	NL	63	ARI	NL	64	2	3	51	ARI	Home	"Chase Field?(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
ATL03	20170610	1	Sat	NYN	NL	59	ATL	NL	60	6	1	54	NYN	Visit	"SunTrust Park?(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
ATL03	20170610	2	Sat	NYN	NL	60	ATL	NL	61	8	1	54	NYN	Visit	"SunTrust Park?(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170610	0	Sat	COL	NL	64	CHN	NL	61	9	1	54	COL	Visit	"Wrigley Field?(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
LOS03	20170610	0	Sat	CIN	NL	61	LAN	NL	63	4	5	53	LAN	Home	"Dodger Stadium?(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
PIT08	20170610	0	Sat	MIA	NL	61	PIT	NL	62	6	7	51	PIT	Home	"PNC Park?(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170610	0	Sat	KCA	AL	61	SDN	NL	63	12	6	54	KCA	Visit	"Petco Park?(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170610	0	Sat	MIN	AL	58	SFN	NL	64	3	2	54	MIN	Visit	"AT&T Park?(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170610	0	Sat	PHI	NL	60	SLN	NL	60	0	7	51	SLN	Home	"Busch Stadium?(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170610	0	Sat	TEX	AL	61	WAS	NL	61	6	3	66	TEX	Visit	"Nationals Park?(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BOS07	20170610	0	Sat	DET	AL	61	BOS	AL	61	3	11	51	BOS	Home	"Fenway Park?(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CLE08	20170610	0	Sat	CHA	AL	60	CLE	AL	59	5	3	54	CHA	Visit	"Progressive Field?(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
HOU03	20170610	0	Sat	ANA	AL	65	HOU	AL	63	1	3	51	HOU	Home	"Minute Maid Park?(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
NYC21	20170610	0	Sat	BAL	AL	60	NYA	AL	59	3	16	51	NYA	Home	"Yankee Stadium?(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170610	0	Sat	TOR	AL	62	SEA	AL	63	4	2	54	TOR	Visit	"Safeco Field?(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170610	1	Sat	OAK	AL	61	TBA	AL	64	5	6	57	TBA	Home	"Tropicana Field?(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
STP01	20170610	2	Sat	OAK	AL	62	TBA	AL	65	7	2	54	OAK	Visit	"Tropicana Field?(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
PHO01	20170611	0	Sun	MIL	NL	64	ARI	NL	65	1	11	51	ARI	Home	"Chase Field?(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
ATL03	20170611	0	Sun	NYN	NL	61	ATL	NL	62	2	1	54	NYN	Visit	"SunTrust Park?(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170611	0	Sun	COL	NL	65	CHN	NL	62	5	7	51	CHN	Home	"Wrigley Field?(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
LOS03	20170611	0	Sun	CIN	NL	62	LAN	NL	64	7	9	51	LAN	Home	"Dodger Stadium?(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
PIT08	20170611	0	Sun	MIA	NL	62	PIT	NL	63	1	3	51	PIT	Home	"PNC Park?(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170611	0	Sun	KCA	AL	62	SDN	NL	64	8	3	54	KCA	Visit	"Petco Park?(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170611	0	Sun	MIN	AL	59	SFN	NL	65	8	13	51	SFN	Home	"AT&T Park?(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170611	0	Sun	PHI	NL	61	SLN	NL	61	5	6	51	SLN	Home	"Busch Stadium?(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170611	0	Sun	TEX	AL	62	WAS	NL	62	5	1	54	TEX	Visit	"Nationals Park?(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BOS07	20170611	0	Sun	DET	AL	62	BOS	AL	62	8	3	54	DET	Visit	"Fenway Park?(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CLE08	20170611	0	Sun	CHA	AL	61	CLE	AL	60	2	4	51	CLE	Home	"Progressive Field?(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
HOU03	20170611	0	Sun	ANA	AL	66	HOU	AL	64	12	6	54	ANA	Visit	"Minute Maid Park?(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
NYC21	20170611	0	Sun	BAL	AL	61	NYA	AL	60	3	14	51	NYA	Home	"Yankee Stadium?(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170611	0	Sun	TOR	AL	63	SEA	AL	64	4	0	54	TOR	Visit	"Safeco Field?(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170611	0	Sun	OAK	AL	63	TBA	AL	66	4	5	51	TBA	Home	"Tropicana Field?(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
NYC20	20170612	0	Mon	CHN	NL	63	NYN	NL	62	1	6	51	NYN	Home	"Citi Field?(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PIT08	20170612	0	Mon	COL	NL	66	PIT	NL	64	2	7	51	PIT	Home	"PNC Park?(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170612	0	Mon	CIN	NL	63	SDN	NL	65	3	9	51	SDN	Home	"Petco Park?(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
WAS11	20170612	0	Mon	ATL	NL	63	WAS	NL	63	11	10	54	ATL	Visit	"Nationals Park?(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
ANA01	20170612	0	Mon	NYA	AL	61	ANA	AL	67	5	3	54	NYA	Visit	"Angel Stadium of Anaheim?(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BOS07	20170612	0	Mon	PHI	NL	62	BOS	AL	63	5	6	64	BOS	Home	"Fenway Park?(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170612	0	Mon	BAL	AL	62	CHA	AL	62	7	10	51	CHA	Home	"Guaranteed Rate Field?(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
HOU03	20170612	0	Mon	TEX	AL	63	HOU	AL	65	6	1	54	TEX	Visit	"Minute Maid Park?(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
MIN04	20170612	0	Mon	SEA	AL	65	MIN	AL	60	14	3	54	SEA	Visit	"Target Field?(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
MIA02	20170613	0	Tue	OAK	AL	64	MIA	NL	63	1	8	51	MIA	Home	"Marlins Park?(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
NYC20	20170613	0	Tue	CHN	NL	64	NYN	NL	63	14	3	54	CHN	Visit	"Citi Field?(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PIT08	20170613	0	Tue	COL	NL	67	PIT	NL	65	2	5	51	PIT	Home	"PNC Park?(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170613	0	Tue	CIN	NL	64	SDN	NL	66	2	6	51	SDN	Home	"Petco Park?(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170613	0	Tue	KCA	AL	63	SFN	NL	66	8	1	54	KCA	Visit	"AT&T Park?(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170613	1	Tue	MIL	NL	65	SLN	NL	62	0	6	51	SLN	Home	"Busch Stadium?(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
STL10	20170613	2	Tue	MIL	NL	66	SLN	NL	63	8	5	54	MIL	Visit	"Busch Stadium?(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170613	0	Tue	ATL	NL	64	WAS	NL	64	5	10	51	WAS	Home	"Nationals Park?(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
ANA01	20170613	0	Tue	NYA	AL	62	ANA	AL	68	2	3	65	ANA	Home	"Angel Stadium of Anaheim?(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BOS07	20170613	0	Tue	PHI	NL	63	BOS	AL	64	3	4	70	BOS	Home	"Fenway Park?(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170613	0	Tue	BAL	AL	63	CHA	AL	63	1	6	51	CHA	Home	"Guaranteed Rate Field?(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170613	0	Tue	LAN	NL	65	CLE	AL	61	7	5	54	LAN	Visit	"Progressive Field?(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
DET05	20170613	0	Tue	ARI	NL	66	DET	AL	63	7	6	54	ARI	Visit	"Comerica Park?(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
HOU03	20170613	0	Tue	TEX	AL	64	HOU	AL	66	4	2	54	TEX	Visit	"Minute Maid Park?(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
MIN04	20170613	0	Tue	SEA	AL	66	MIN	AL	61	7	20	51	MIN	Home	"Target Field?(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
TOR02	20170613	0	Tue	TBA	AL	67	TOR	AL	64	8	1	54	TBA	Visit	"Rogers Centre?(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
MIA02	20170614	0	Wed	OAK	AL	65	MIA	NL	64	6	11	51	MIA	Home	"Marlins Park?(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
NYC20	20170614	0	Wed	CHN	NL	65	NYN	NL	64	4	9	51	NYN	Home	"Citi Field?(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170614	0	Wed	BOS	AL	65	PHI	NL	64	7	3	54	BOS	Visit	"Citizens Bank Park?(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
PIT08	20170614	0	Wed	COL	NL	68	PIT	NL	66	5	1	54	COL	Visit	"PNC Park?(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170614	0	Wed	CIN	NL	65	SDN	NL	67	2	4	51	SDN	Home	"Petco Park?(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170614	0	Wed	KCA	AL	64	SFN	NL	67	7	2	54	KCA	Visit	"AT&T Park?(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170614	0	Wed	MIL	NL	67	SLN	NL	64	7	6	54	MIL	Visit	"Busch Stadium?(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170614	0	Wed	ATL	NL	65	WAS	NL	65	13	2	54	ATL	Visit	"Nationals Park?(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
ANA01	20170614	0	Wed	NYA	AL	63	ANA	AL	69	5	7	51	ANA	Home	"Angel Stadium of Anaheim?(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
CHI12	20170614	0	Wed	BAL	AL	64	CHA	AL	64	10	6	54	BAL	Visit	"Guaranteed Rate Field?(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170614	0	Wed	LAN	NL	66	CLE	AL	62	6	4	54	LAN	Visit	"Progressive Field?(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
DET05	20170614	0	Wed	ARI	NL	67	DET	AL	64	2	1	54	ARI	Visit	"Comerica Park?(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
HOU03	20170614	0	Wed	TEX	AL	65	HOU	AL	67	2	13	51	HOU	Home	"Minute Maid Park?(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
MIN04	20170614	0	Wed	SEA	AL	67	MIN	AL	62	6	4	54	SEA	Visit	"Target Field?(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
TOR02	20170614	0	Wed	TBA	AL	68	TOR	AL	65	6	7	51	TOR	Home	"Rogers Centre?(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
DEN02	20170615	0	Thu	SFN	NL	68	COL	NL	69	9	10	52	COL	Home	"Coors Field?(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
NYC20	20170615	0	Thu	WAS	NL	66	NYN	NL	65	8	3	54	WAS	Visit	"Citi Field?(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170615	0	Thu	BOS	AL	66	PHI	NL	65	0	1	51	PHI	Home	"Citizens Bank Park?(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
STL10	20170615	0	Thu	MIL	NL	68	SLN	NL	65	6	4	54	MIL	Visit	"Busch Stadium?(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
ANA01	20170615	0	Thu	KCA	AL	65	ANA	AL	70	7	2	54	KCA	Visit	"Angel Stadium of Anaheim?(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
CHI12	20170615	0	Thu	BAL	AL	65	CHA	AL	65	2	5	51	CHA	Home	"Guaranteed Rate Field?(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170615	0	Thu	LAN	NL	67	CLE	AL	63	5	12	51	CLE	Home	"Progressive Field?(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
DET05	20170615	0	Thu	TBA	AL	69	DET	AL	65	3	5	52	DET	Home	"Comerica Park?(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
MIN04	20170615	0	Thu	SEA	AL	68	MIN	AL	63	2	6	51	MIN	Home	"Target Field?(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
OAK01	20170615	0	Thu	NYA	AL	64	OAK	AL	66	7	8	59	OAK	Home	"Oakland Coliseum?(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
ATL03	20170616	0	Fri	MIA	NL	65	ATL	NL	66	5	0	54	MIA	Visit	"SunTrust Park?(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CIN09	20170616	0	Fri	LAN	NL	68	CIN	NL	66	3	1	54	LAN	Visit	"Great American Ball Park?(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
DEN02	20170616	0	Fri	SFN	NL	69	COL	NL	70	8	10	51	COL	Home	"Coors Field?(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
MIL06	20170616	0	Fri	SDN	NL	68	MIL	NL	69	5	6	57	MIL	Home	"Miller Park?(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
NYC20	20170616	0	Fri	WAS	NL	67	NYN	NL	66	7	2	54	WAS	Visit	"Citi Field?(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170616	0	Fri	ARI	NL	68	PHI	NL	66	5	4	54	ARI	Visit	"Citizens Bank Park?(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
PIT08	20170616	0	Fri	CHN	NL	66	PIT	NL	67	9	5	54	CHN	Visit	"PNC Park?(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
ANA01	20170616	0	Fri	KCA	AL	66	ANA	AL	71	3	1	54	KCA	Visit	"Angel Stadium of Anaheim?(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170616	0	Fri	SLN	NL	66	BAL	AL	66	11	2	54	SLN	Visit	"Oriole Park at Camden Yards?(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
DET05	20170616	0	Fri	TBA	AL	70	DET	AL	66	4	13	51	DET	Home	"Comerica Park?(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
HOU03	20170616	0	Fri	BOS	AL	67	HOU	AL	68	2	1	54	BOS	Visit	"Minute Maid Park?(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
MIN04	20170616	0	Fri	CLE	AL	64	MIN	AL	64	8	1	54	CLE	Visit	"Target Field?(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
OAK01	20170616	0	Fri	NYA	AL	65	OAK	AL	67	6	7	51	OAK	Home	"Oakland Coliseum?(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
ARL02	20170616	0	Fri	SEA	AL	69	TEX	AL	66	4	10	51	TEX	Home	"Globe Life Park in Arlington?(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
TOR02	20170616	0	Fri	CHA	AL	66	TOR	AL	66	11	4	54	CHA	Visit	"Rogers Centre?(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
ATL03	20170617	0	Sat	MIA	NL	66	ATL	NL	67	7	8	58	ATL	Home	"SunTrust Park?(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CIN09	20170617	0	Sat	LAN	NL	69	CIN	NL	67	10	2	54	LAN	Visit	"Great American Ball Park?(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
DEN02	20170617	0	Sat	SFN	NL	70	COL	NL	71	1	5	51	COL	Home	"Coors Field?(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
MIL06	20170617	0	Sat	SDN	NL	69	MIL	NL	70	7	5	66	SDN	Visit	"Miller Park?(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
NYC20	20170617	0	Sat	WAS	NL	68	NYN	NL	67	7	4	54	WAS	Visit	"Citi Field?(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170617	0	Sat	ARI	NL	69	PHI	NL	67	5	1	54	ARI	Visit	"Citizens Bank Park?(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
PIT08	20170617	0	Sat	CHN	NL	67	PIT	NL	68	3	4	51	PIT	Home	"PNC Park?(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
ANA01	20170617	0	Sat	KCA	AL	67	ANA	AL	72	0	9	51	ANA	Home	"Angel Stadium of Anaheim?(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170617	0	Sat	SLN	NL	67	BAL	AL	67	7	15	51	BAL	Home	"Oriole Park at Camden Yards?(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
DET05	20170617	0	Sat	TBA	AL	71	DET	AL	67	3	2	54	TBA	Visit	"Comerica Park?(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
HOU03	20170617	0	Sat	BOS	AL	68	HOU	AL	69	1	7	51	HOU	Home	"Minute Maid Park?(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
MIN04	20170617	1	Sat	CLE	AL	65	MIN	AL	65	9	3	54	CLE	Visit	"Target Field?(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
MIN04	20170617	2	Sat	CLE	AL	66	MIN	AL	66	6	2	54	CLE	Visit	"Target Field?(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
OAK01	20170617	0	Sat	NYA	AL	66	OAK	AL	68	2	5	51	OAK	Home	"Oakland Coliseum?(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
ARL02	20170617	0	Sat	SEA	AL	70	TEX	AL	67	4	10	51	TEX	Home	"Globe Life Park in Arlington?(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
TOR02	20170617	0	Sat	CHA	AL	67	TOR	AL	67	5	2	54	CHA	Visit	"Rogers Centre?(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
ATL03	20170618	0	Sun	MIA	NL	67	ATL	NL	68	4	5	52	ATL	Home	"SunTrust Park?(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
