ParkCode	Date	Type#	Day	VisitTeam	VisitLeague	VisitGame#	HomeTeam	HomeLeague	HomeGame#	VisitScore	HomeScore	GameLength	Winner	PARK_NAME	RUNS	HR	H	2B	3B	BB
MIL06	20170816	0	Wed	PIT	NL	120	MIL	NL	122	6	7	51	MIL	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
NYC20	20170816	0	Wed	NYA	AL	119	NYN	NL	118	5	3	54	NYA	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
SAN02	20170816	0	Wed	PHI	NL	118	SDN	NL	120	0	3	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
WAS11	20170816	0	Wed	ANA	AL	121	WAS	NL	118	3	2	54	ANA	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BOS07	20170816	0	Wed	SLN	NL	120	BOS	AL	120	4	5	53	BOS	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
HOU03	20170816	0	Wed	ARI	NL	120	HOU	AL	120	5	9	51	HOU	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
OAK01	20170816	0	Wed	KCA	AL	120	OAK	AL	121	7	6	54	KCA	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170816	0	Wed	BAL	AL	121	SEA	AL	122	6	7	51	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
ARL02	20170816	0	Wed	DET	AL	120	TEX	AL	119	6	12	51	TEX	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
TOR02	20170816	0	Wed	TBA	AL	122	TOR	AL	120	2	3	51	TOR	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
CHI11	20170817	0	Thu	CIN	NL	122	CHN	NL	120	13	10	54	CIN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
DEN02	20170817	0	Thu	ATL	NL	119	COL	NL	121	10	4	54	ATL	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
NYC20	20170817	0	Thu	NYA	AL	120	NYN	NL	119	7	5	54	NYA	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PIT08	20170817	0	Thu	SLN	NL	121	PIT	NL	121	11	7	54	SLN	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170817	0	Thu	WAS	NL	119	SDN	NL	121	2	1	54	WAS	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170817	0	Thu	PHI	NL	119	SFN	NL	123	4	5	51	SFN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
HOU03	20170817	0	Thu	ARI	NL	121	HOU	AL	121	4	0	54	ARI	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
MIN04	20170817	1	Thu	CLE	AL	118	MIN	AL	118	9	3	54	CLE	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
MIN04	20170817	2	Thu	CLE	AL	119	MIN	AL	119	2	4	51	MIN	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
ARL02	20170817	0	Thu	CHA	AL	118	TEX	AL	120	8	9	51	TEX	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
TOR02	20170817	0	Thu	TBA	AL	123	TOR	AL	121	3	5	51	TOR	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
ATL03	20170818	0	Fri	CIN	NL	123	ATL	NL	120	5	3	54	CIN	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170818	0	Fri	TOR	AL	122	CHN	NL	121	4	7	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
DEN02	20170818	0	Fri	MIL	NL	123	COL	NL	122	4	8	51	COL	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
NYC20	20170818	0	Fri	MIA	NL	120	NYN	NL	120	3	1	54	MIA	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PIT08	20170818	0	Fri	SLN	NL	122	PIT	NL	122	11	10	54	SLN	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170818	0	Fri	WAS	NL	120	SDN	NL	122	7	1	54	WAS	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170818	0	Fri	PHI	NL	120	SFN	NL	124	2	10	51	SFN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
BAL12	20170818	0	Fri	ANA	AL	122	BAL	AL	122	7	9	52	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
BOS07	20170818	0	Fri	NYA	AL	121	BOS	AL	121	6	9	51	BOS	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
DET05	20170818	0	Fri	LAN	NL	120	DET	AL	121	8	5	54	LAN	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
HOU03	20170818	0	Fri	OAK	AL	122	HOU	AL	122	1	3	51	HOU	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
KAN06	20170818	0	Fri	CLE	AL	120	KCA	AL	121	10	1	54	CLE	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
MIN04	20170818	0	Fri	ARI	NL	122	MIN	AL	120	3	10	51	MIN	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
STP01	20170818	0	Fri	SEA	AL	123	TBA	AL	124	7	1	54	SEA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ARL02	20170818	0	Fri	CHA	AL	119	TEX	AL	121	4	3	54	CHA	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
ATL03	20170819	0	Sat	CIN	NL	124	ATL	NL	121	11	8	54	CIN	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170819	0	Sat	TOR	AL	123	CHN	NL	122	3	4	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
DEN02	20170819	0	Sat	MIL	NL	124	COL	NL	123	6	3	54	MIL	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
NYC20	20170819	0	Sat	MIA	NL	121	NYN	NL	121	1	8	51	NYN	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PIT08	20170819	0	Sat	SLN	NL	123	PIT	NL	123	4	6	51	PIT	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170819	0	Sat	WAS	NL	121	SDN	NL	123	1	3	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170819	0	Sat	PHI	NL	121	SFN	NL	125	12	9	54	PHI	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
BAL12	20170819	0	Sat	ANA	AL	123	BAL	AL	123	5	1	54	ANA	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
BOS07	20170819	0	Sat	NYA	AL	122	BOS	AL	122	4	3	54	NYA	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
DET05	20170819	0	Sat	LAN	NL	121	DET	AL	122	3	0	54	LAN	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
HOU03	20170819	0	Sat	OAK	AL	123	HOU	AL	123	0	3	51	HOU	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
KAN06	20170819	0	Sat	CLE	AL	121	KCA	AL	122	5	0	54	CLE	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
MIN04	20170819	0	Sat	ARI	NL	123	MIN	AL	121	0	5	51	MIN	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
STP01	20170819	0	Sat	SEA	AL	124	TBA	AL	125	7	6	54	SEA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ARL02	20170819	0	Sat	CHA	AL	120	TEX	AL	122	7	17	51	TEX	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
ATL03	20170820	0	Sun	CIN	NL	125	ATL	NL	122	1	8	51	ATL	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170820	0	Sun	TOR	AL	124	CHN	NL	123	5	6	58	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
DEN02	20170820	0	Sun	MIL	NL	125	COL	NL	124	8	4	54	MIL	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
NYC20	20170820	0	Sun	MIA	NL	122	NYN	NL	122	6	4	54	MIA	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
SAN02	20170820	0	Sun	WAS	NL	122	SDN	NL	124	4	1	54	WAS	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170820	0	Sun	PHI	NL	122	SFN	NL	126	5	2	54	PHI	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
BAL12	20170820	0	Sun	ANA	AL	124	BAL	AL	124	5	4	54	ANA	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
BOS07	20170820	0	Sun	NYA	AL	123	BOS	AL	123	1	5	51	BOS	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
DET05	20170820	0	Sun	LAN	NL	122	DET	AL	123	1	6	51	DET	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
HOU03	20170820	0	Sun	OAK	AL	124	HOU	AL	124	3	2	54	OAK	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
KAN06	20170820	0	Sun	CLE	AL	122	KCA	AL	123	4	7	51	KCA	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
MIN04	20170820	0	Sun	ARI	NL	124	MIN	AL	122	5	12	51	MIN	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
STP01	20170820	0	Sun	SEA	AL	125	TBA	AL	126	0	3	51	TBA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ARL02	20170820	0	Sun	CHA	AL	121	TEX	AL	123	3	2	54	CHA	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
ATL03	20170821	0	Mon	SEA	AL	126	ATL	NL	123	6	5	54	SEA	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
NYC20	20170821	0	Mon	ARI	NL	125	NYN	NL	123	3	2	60	ARI	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PIT08	20170821	0	Mon	LAN	NL	123	PIT	NL	125	6	5	72	LAN	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SFO03	20170821	0	Mon	MIL	NL	126	SFN	NL	127	0	2	51	SFN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
ANA01	20170821	0	Mon	TEX	AL	124	ANA	AL	125	5	3	54	TEX	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170821	0	Mon	OAK	AL	125	BAL	AL	125	3	7	51	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
CHI12	20170821	1	Mon	MIN	AL	123	CHA	AL	122	6	7	51	CHA	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CHI12	20170821	2	Mon	MIN	AL	124	CHA	AL	123	10	2	54	MIN	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170821	0	Mon	BOS	AL	124	CLE	AL	123	4	5	51	CLE	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
ATL03	20170822	0	Tue	SEA	AL	127	ATL	NL	124	0	4	51	ATL	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CIN09	20170822	0	Tue	CHN	NL	124	CIN	NL	126	13	9	54	CHN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
NYC20	20170822	0	Tue	ARI	NL	126	NYN	NL	124	7	4	54	ARI	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170822	1	Tue	MIA	NL	123	PHI	NL	123	12	8	54	MIA	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
PHI13	20170822	2	Tue	MIA	NL	124	PHI	NL	124	7	4	54	MIA	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
PIT08	20170822	0	Tue	LAN	NL	124	PIT	NL	126	8	5	54	LAN	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SFO03	20170822	0	Tue	MIL	NL	127	SFN	NL	128	4	3	54	MIL	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170822	0	Tue	SDN	NL	125	SLN	NL	125	12	4	54	SDN	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
ANA01	20170822	0	Tue	TEX	AL	125	ANA	AL	126	1	10	51	ANA	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170822	0	Tue	OAK	AL	126	BAL	AL	126	6	4	54	OAK	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
CHI12	20170822	0	Tue	MIN	AL	125	CHA	AL	124	4	1	54	MIN	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170822	0	Tue	BOS	AL	125	CLE	AL	124	9	1	54	BOS	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
DET05	20170822	0	Tue	NYA	AL	124	DET	AL	124	13	4	54	NYA	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
HOU03	20170822	0	Tue	WAS	NL	123	HOU	AL	125	4	3	54	WAS	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
KAN06	20170822	0	Tue	COL	NL	125	KCA	AL	124	2	3	51	KCA	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
STP01	20170822	0	Tue	TOR	AL	125	TBA	AL	127	5	6	51	TBA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ATL03	20170823	0	Wed	SEA	AL	128	ATL	NL	125	9	6	54	SEA	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CIN09	20170823	0	Wed	CHN	NL	125	CIN	NL	127	9	3	54	CHN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
NYC20	20170823	0	Wed	ARI	NL	127	NYN	NL	125	2	4	51	NYN	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170823	0	Wed	MIA	NL	125	PHI	NL	125	0	8	51	PHI	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
PIT08	20170823	0	Wed	LAN	NL	125	PIT	NL	127	0	1	57	PIT	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SFO03	20170823	0	Wed	MIL	NL	128	SFN	NL	129	2	4	51	SFN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170823	0	Wed	SDN	NL	126	SLN	NL	126	2	6	51	SLN	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
ANA01	20170823	0	Wed	TEX	AL	126	ANA	AL	127	7	5	60	TEX	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170823	0	Wed	OAK	AL	127	BAL	AL	127	7	8	69	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
CHI12	20170823	0	Wed	MIN	AL	126	CHA	AL	125	3	4	52	CHA	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170823	0	Wed	BOS	AL	126	CLE	AL	125	6	1	54	BOS	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
DET05	20170823	0	Wed	NYA	AL	125	DET	AL	125	10	2	54	NYA	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
HOU03	20170823	0	Wed	WAS	NL	124	HOU	AL	126	1	6	51	HOU	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
KAN06	20170823	0	Wed	COL	NL	126	KCA	AL	125	4	6	53	KCA	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
STP01	20170823	0	Wed	TOR	AL	126	TBA	AL	128	7	6	54	TOR	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
CIN09	20170824	0	Thu	CHN	NL	126	CIN	NL	128	2	4	51	CIN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
NYC20	20170824	0	Thu	ARI	NL	128	NYN	NL	126	3	2	54	ARI	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170824	0	Thu	MIA	NL	126	PHI	NL	126	9	8	54	MIA	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
PIT08	20170824	0	Thu	LAN	NL	126	PIT	NL	128	5	2	54	LAN	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
STL10	20170824	0	Thu	SDN	NL	127	SLN	NL	127	4	3	54	SDN	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
ANA01	20170824	0	Thu	TEX	AL	127	ANA	AL	128	3	0	54	TEX	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
CHI12	20170824	0	Thu	MIN	AL	127	CHA	AL	126	1	5	51	CHA	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170824	0	Thu	BOS	AL	127	CLE	AL	126	6	13	51	CLE	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
DET05	20170824	0	Thu	NYA	AL	126	DET	AL	126	6	10	51	DET	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
HOU03	20170824	0	Thu	WAS	NL	125	HOU	AL	127	5	4	66	WAS	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
KAN06	20170824	0	Thu	COL	NL	127	KCA	AL	126	3	2	54	COL	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
STP01	20170824	0	Thu	TOR	AL	127	TBA	AL	129	0	2	51	TBA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
PHO01	20170825	0	Fri	SFN	NL	130	ARI	NL	129	3	4	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
ATL03	20170825	0	Fri	COL	NL	128	ATL	NL	126	2	5	51	ATL	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CIN09	20170825	0	Fri	PIT	NL	129	CIN	NL	129	5	9	51	CIN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
LOS03	20170825	0	Fri	MIL	NL	129	LAN	NL	127	1	3	51	LAN	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170825	0	Fri	SDN	NL	128	MIA	NL	127	6	8	51	MIA	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
PHI13	20170825	0	Fri	CHN	NL	127	PHI	NL	127	1	7	51	PHI	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
STL10	20170825	0	Fri	TBA	AL	130	SLN	NL	128	7	3	54	TBA	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170825	0	Fri	NYN	NL	127	WAS	NL	126	4	2	54	NYN	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
ANA01	20170825	0	Fri	HOU	AL	128	ANA	AL	129	2	1	54	HOU	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BOS07	20170825	0	Fri	BAL	AL	128	BOS	AL	128	16	3	54	BAL	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170825	0	Fri	DET	AL	127	CHA	AL	127	2	3	51	CHA	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170825	0	Fri	KCA	AL	127	CLE	AL	127	0	4	51	CLE	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
NYC21	20170825	0	Fri	SEA	AL	129	NYA	AL	127	2	1	66	SEA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170825	0	Fri	TEX	AL	128	OAK	AL	128	1	3	51	OAK	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
TOR02	20170825	0	Fri	MIN	AL	128	TOR	AL	128	6	1	54	MIN	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
PHO01	20170826	0	Sat	SFN	NL	131	ARI	NL	130	1	2	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
ATL03	20170826	0	Sat	COL	NL	129	ATL	NL	127	7	6	54	COL	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CIN09	20170826	0	Sat	PIT	NL	130	CIN	NL	130	1	0	54	PIT	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
LOS03	20170826	0	Sat	MIL	NL	130	LAN	NL	128	3	0	54	MIL	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170826	0	Sat	SDN	NL	129	MIA	NL	128	1	2	65	MIA	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
PHI13	20170826	0	Sat	CHN	NL	128	PHI	NL	128	17	2	54	CHN	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
STL10	20170826	0	Sat	TBA	AL	131	SLN	NL	129	4	6	51	SLN	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170826	0	Sat	NYN	NL	128	WAS	NL	127	4	9	51	WAS	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
ANA01	20170826	0	Sat	HOU	AL	129	ANA	AL	130	6	7	51	ANA	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BOS07	20170826	0	Sat	BAL	AL	129	BOS	AL	129	7	0	54	BAL	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170826	0	Sat	DET	AL	128	CHA	AL	128	6	3	54	DET	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170826	0	Sat	KCA	AL	128	CLE	AL	128	0	4	51	CLE	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
NYC21	20170826	0	Sat	SEA	AL	130	NYA	AL	128	3	6	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170826	0	Sat	TEX	AL	129	OAK	AL	129	3	8	51	OAK	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
TOR02	20170826	0	Sat	MIN	AL	129	TOR	AL	129	9	10	51	TOR	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
PHO01	20170827	0	Sun	SFN	NL	132	ARI	NL	131	0	11	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
ATL03	20170827	0	Sun	COL	NL	130	ATL	NL	128	3	0	54	COL	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CIN09	20170827	0	Sun	PIT	NL	131	CIN	NL	131	5	2	54	PIT	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
LOS03	20170827	0	Sun	MIL	NL	131	LAN	NL	129	3	2	54	MIL	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170827	0	Sun	SDN	NL	130	MIA	NL	129	2	6	51	MIA	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
PHI13	20170827	0	Sun	CHN	NL	129	PHI	NL	129	3	6	51	PHI	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
STL10	20170827	0	Sun	TBA	AL	132	SLN	NL	130	3	2	60	TBA	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170827	1	Sun	NYN	NL	129	WAS	NL	128	6	5	54	NYN	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
WAS11	20170827	2	Sun	NYN	NL	130	WAS	NL	129	4	5	51	WAS	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
