Date	Visiting Team	Visiting League	Visiting Team Game	Home Team	Home League	Home Team Game	Visiting Score	Home Score	Length in Outs	Park Code	Visit Bats	Visit Hits	Visit Doubles	Visit Triples	Visit Homeruns	Visit RBI	Visit Putouts	Visit Assist	Visit Errors	Visit Passed Balls	Visit Double Plays	Visit Tripple Plays	Home bats	Home Hits	Home Doubles	Home Triples	Home Homeruns	Home RBI	Home Putouts	Home Assist	Home Errors	Home Passed Balls	Home Double Plays	Home Triple Plays
20150704	COL	NL	81	ARI	NL	81	3	7	51	PHO01	34	10	2	1	0	3	24	10	2	0	0	0	33	10	3	0	0	6	27	14	0	0	2	0
20150704	PHI	NL	83	ATL	NL	81	5	9	51	ATL02	35	11	2	0	2	5	24	11	2	0	0	0	34	10	3	0	1	9	27	9	0	0	2	0
20150704	MIA	NL	82	CHN	NL	79	2	7	51	CHI11	39	10	3	0	0	2	24	8	0	0	0	0	28	4	1	0	2	7	27	13	2	0	0	0
20150704	MIL	NL	83	CIN	NL	79	7	3	54	CIN09	35	11	0	0	1	6	27	10	1	0	0	0	39	11	3	0	2	3	27	10	1	0	1	0
20150704	NYN	NL	82	LAN	NL	82	3	4	51	LOS03	35	9	2	0	0	3	24	11	0	0	1	0	33	10	2	0	1	4	27	5	0	0	0	0
20150704	CLE	AL	80	PIT	NL	80	0	1	51	PIT08	28	3	0	0	0	0	24	13	0	0	0	0	28	6	2	0	0	1	27	14	0	0	2	0
20150704	SDN	NL	83	SLN	NL	80	1	2	51	STL10	32	9	0	0	1	1	24	7	1	0	0	0	28	4	1	0	0	2	27	15	0	0	1	0
20150704	SFN	NL	82	WAS	NL	81	3	9	51	WAS11	31	7	4	0	0	3	24	9	0	0	0	0	36	13	5	0	2	9	27	12	0	0	0	0
20150705	HOU	AL	84	BOS	AL	84	4	5	51	BOS07	36	9	0	0	2	4	24	9	2	0	2	0	31	10	2	0	1	4	27	2	1	1	0	0
20150705	BAL	AL	82	CHA	AL	79	9	1	54	CHI12	38	10	3	0	1	9	27	7	0	0	0	0	30	5	2	0	0	1	27	9	4	0	0	0
20150705	TOR	AL	84	DET	AL	81	10	5	54	DET05	38	12	3	0	2	10	27	11	0	0	1	0	37	11	1	1	2	5	27	8	2	0	1	0
20150705	MIN	AL	82	KCA	AL	79	2	3	51	KAN06	30	7	3	0	1	2	24	7	0	0	1	0	26	4	1	0	1	3	27	14	0	0	2	0
20150705	TBA	AL	84	NYA	AL	82	8	1	54	NYC21	32	9	2	1	0	7	27	14	1	0	3	0	29	3	2	0	1	1	27	13	3	0	3	0
20150705	SEA	AL	82	OAK	AL	85	2	1	54	OAK01	31	5	1	0	0	2	27	12	0	0	3	0	32	8	1	0	1	1	27	7	0	0	1	0
20150705	ANA	AL	82	TEX	AL	83	12	6	54	ARL02	39	15	3	0	2	12	27	13	1	1	1	0	37	11	3	1	2	6	27	6	0	0	1	0
20150705	COL	NL	82	ARI	NL	82	6	4	54	PHO01	35	11	1	0	2	6	27	7	0	0	1	0	35	10	4	0	1	4	27	12	0	1	2	0
20150705	PHI	NL	84	ATL	NL	82	4	0	60	ATL02	40	12	2	0	0	4	30	11	0	0	1	0	35	7	1	0	0	0	30	7	0	0	0	0
20150705	MIA	NL	83	CHN	NL	80	0	2	51	CHI11	30	5	0	0	0	0	24	8	0	0	0	0	27	3	1	0	0	1	27	13	0	0	1	0
20150705	MIL	NL	84	CIN	NL	80	6	1	54	CIN09	35	13	2	0	2	6	27	13	0	0	1	0	30	4	2	0	0	1	27	12	0	0	2	0
20150705	NYN	NL	83	LAN	NL	83	8	0	54	LOS03	42	15	3	1	0	8	27	7	0	0	0	0	30	3	0	0	0	0	27	9	1	0	0	0
20150705	CLE	AL	81	PIT	NL	81	3	5	51	PIT08	29	5	1	0	0	3	24	10	1	0	0	0	31	8	1	0	1	5	27	17	1	0	2	0
20150705	SDN	NL	84	SLN	NL	81	1	3	51	STL10	30	3	0	0	0	1	24	8	0	0	1	0	29	7	3	0	1	3	27	4	1	0	0	0
20150705	SFN	NL	83	WAS	NL	82	1	3	51	WAS11	31	4	0	0	1	1	24	8	1	0	1	0	31	7	1	0	1	3	27	8	0	0	0	0
20150706	TOR	AL	85	CHA	AL	80	2	4	51	CHI12	31	6	0	0	2	2	24	12	2	0	3	0	31	9	2	0	0	3	27	12	0	0	2	0
20150706	HOU	AL	85	CLE	AL	82	9	4	54	CLE08	39	16	3	0	2	9	27	8	0	0	2	0	33	10	3	1	0	4	27	9	0	0	1	0
20150706	BAL	AL	83	MIN	AL	83	2	4	58	MIN04	38	10	1	0	2	2	28	10	0	0	1	0	33	6	0	0	3	4	30	9	0	0	2	0
20150706	DET	AL	82	SEA	AL	83	12	5	54	SEA03	42	19	0	1	4	12	27	8	0	0	1	0	35	9	1	1	1	5	27	12	0	0	3	0
20150706	SLN	NL	82	CHN	NL	81	6	0	54	CHI11	32	6	1	0	0	6	27	9	0	0	2	0	31	6	1	0	0	0	27	7	1	0	0	0
20150706	PHI	NL	85	LAN	NL	84	7	10	51	LOS03	36	11	1	0	3	7	24	11	1	0	0	0	36	15	5	1	2	10	27	6	0	1	1	0
20150706	ATL	NL	83	MIL	NL	85	5	3	54	MIL06	40	15	4	0	1	5	27	12	0	0	1	0	33	8	3	0	1	3	27	11	0	0	1	0
20150706	SDN	NL	85	PIT	NL	82	1	2	53	PIT08	29	7	0	0	0	1	26	12	1	0	1	0	30	5	1	0	0	1	27	14	0	0	2	0
20150706	NYN	NL	84	SFN	NL	84	3	0	54	SFO03	33	7	2	0	0	3	27	13	0	0	0	0	29	3	0	0	0	0	27	16	3	0	1	0
20150706	CIN	NL	81	WAS	NL	83	3	2	54	WAS11	36	10	3	0	1	3	27	9	0	1	0	0	32	5	1	0	1	1	27	8	2	0	1	0
20150707	MIA	NL	84	BOS	AL	85	3	4	51	BOS07	33	7	4	0	0	3	24	8	2	1	2	0	32	8	1	0	0	4	27	8	0	0	0	0
20150707	TOR	AL	86	CHA	AL	81	2	1	54	CHI12	30	5	0	0	1	2	27	14	1	0	1	0	33	7	1	0	0	1	27	15	1	0	2	0
20150707	HOU	AL	86	CLE	AL	83	0	2	51	CLE08	32	6	0	0	0	0	24	8	0	0	1	0	31	8	1	0	1	2	27	10	0	1	1	0
20150707	TBA	AL	85	KCA	AL	80	5	9	52	KAN06	36	9	2	1	2	4	25	13	1	0	3	0	37	15	1	0	2	9	27	3	2	0	0	0
20150707	TBA	AL	86	KCA	AL	81	1	7	51	KAN06	31	5	2	0	1	1	24	8	1	0	0	0	35	11	2	0	0	7	27	11	0	0	1	0
20150707	BAL	AL	84	MIN	AL	84	3	8	51	MIN04	33	7	3	0	1	3	24	13	0	1	2	0	32	11	2	0	1	7	27	8	0	0	1	0
20150707	OAK	AL	86	NYA	AL	83	4	3	60	NYC21	36	8	0	0	2	4	30	10	1	0	3	0	35	6	0	0	0	3	30	11	0	0	2	0
20150707	DET	AL	83	SEA	AL	84	6	7	64	SEA03	40	9	3	0	4	6	31	13	0	0	2	0	43	15	2	0	3	7	33	8	1	0	1	0
20150707	ARI	NL	83	TEX	AL	84	4	2	54	ARL02	38	13	0	1	0	4	27	10	1	0	0	0	31	4	1	0	0	2	27	8	1	0	2	0
20150707	SLN	NL	83	CHN	NL	82	4	7	51	CHI11	33	9	1	0	1	4	24	9	1	0	0	0	36	12	1	0	1	7	27	12	0	0	2	0
20150707	SLN	NL	84	CHN	NL	83	3	5	51	CHI11	36	9	0	0	0	3	24	9	1	0	0	0	29	6	3	0	0	5	27	12	0	0	0	0
20150707	ANA	AL	83	COL	NL	83	10	2	54	DEN02	36	11	1	0	4	10	27	10	0	0	1	0	35	9	1	0	1	2	27	14	0	0	1	0
20150707	PHI	NL	86	LAN	NL	85	7	2	54	LOS03	38	10	1	0	1	7	27	13	1	0	2	0	31	6	0	0	1	2	27	13	1	0	0	0
20150707	ATL	NL	84	MIL	NL	86	4	3	54	MIL06	34	10	1	1	1	4	27	11	0	0	1	0	33	8	3	0	2	3	27	9	0	0	1	0
20150707	SDN	NL	86	PIT	NL	83	2	3	51	PIT08	34	8	1	0	0	2	24	8	0	0	0	0	32	9	1	2	0	3	27	9	0	0	0	0
20150707	NYN	NL	85	SFN	NL	85	0	3	51	SFO03	29	4	3	1	0	0	24	7	2	0	2	0	33	10	0	0	0	3	27	9	0	0	2	0
20150707	CIN	NL	82	WAS	NL	84	5	0	54	WAS11	35	9	2	1	1	5	27	12	2	0	1	0	30	2	0	1	0	0	27	9	2	0	1	0
20150708	MIA	NL	85	BOS	AL	86	3	6	51	BOS07	36	10	0	0	1	3	24	11	3	0	1	0	30	5	1	0	1	4	27	14	0	0	1	0
20150708	TOR	AL	87	CHA	AL	82	6	7	63	CHI12	38	10	3	0	0	6	30	11	0	0	1	0	41	16	3	0	1	7	33	15	0	0	3	0
20150708	HOU	AL	87	CLE	AL	84	2	4	51	CLE08	33	6	0	0	1	2	24	11	0	0	0	0	29	5	3	1	0	4	27	5	0	0	0	0
20150708	TBA	AL	87	KCA	AL	82	7	9	51	KAN06	38	14	1	0	2	7	24	8	1	0	1	0	36	13	2	0	2	9	27	12	0	1	2	0
20150708	BAL	AL	85	MIN	AL	85	3	5	51	MIN04	33	7	1	1	2	2	24	6	0	0	0	0	33	11	4	0	2	5	27	8	0	0	1	0
20150708	OAK	AL	87	NYA	AL	84	4	5	51	NYC21	36	9	1	0	1	4	24	10	1	0	1	0	31	9	1	0	3	5	27	10	1	0	1	0
20150708	DET	AL	84	SEA	AL	85	5	4	54	SEA03	33	11	3	0	1	5	27	5	2	0	1	0	32	6	2	0	1	3	27	11	0	1	3	0
20150708	ARI	NL	84	TEX	AL	85	7	4	54	ARL02	34	9	2	0	2	7	27	9	1	0	1	0	37	11	4	0	0	4	27	9	0	0	2	0
20150708	SLN	NL	85	CHN	NL	84	6	5	54	CHI11	35	8	0	2	1	6	27	9	0	0	1	0	35	9	2	1	0	5	27	9	0	0	0	0
20150708	ANA	AL	84	COL	NL	84	3	2	54	DEN02	34	9	1	0	2	3	27	12	1	0	0	0	38	13	3	0	0	2	27	15	0	0	2	0
20150708	PHI	NL	87	LAN	NL	86	0	5	51	LOS03	35	8	2	0	0	0	24	8	1	0	0	0	33	9	2	0	2	5	27	9	0	0	0	0
20150708	ATL	NL	85	MIL	NL	87	5	6	51	MIL06	31	7	1	0	2	5	24	5	0	0	0	0	29	5	0	0	3	6	27	11	2	0	1	0
20150708	SDN	NL	87	PIT	NL	84	2	5	51	PIT08	32	5	2	0	1	2	24	9	0	0	0	0	28	5	2	0	0	5	27	12	2	0	0	0
20150708	NYN	NL	86	SFN	NL	86	4	1	54	SFO03	35	8	0	0	1	3	27	7	1	0	0	0	32	5	1	0	0	1	27	6	1	0	0	0
20150709	TOR	AL	88	CHA	AL	83	0	2	51	CHI12	29	4	0	0	0	0	24	10	1	2	1	0	29	5	0	1	1	1	27	13	0	0	2	0
20150709	HOU	AL	88	CLE	AL	85	1	3	51	CLE08	29	4	0	0	1	1	24	10	0	0	1	0	32	9	2	1	1	3	27	13	0	0	1	0
20150709	TBA	AL	88	KCA	AL	83	3	8	51	KAN06	31	6	2	0	0	3	24	9	0	0	0	0	35	13	2	1	2	8	27	11	1	0	1	0
20150709	DET	AL	85	MIN	AL	86	4	2	54	MIN04	33	9	3	0	1	4	27	11	1	0	0	0	33	6	0	0	0	2	27	15	0	0	2	0
20150709	OAK	AL	88	NYA	AL	85	2	6	51	NYC21	30	3	2	0	0	2	24	4	1	0	0	0	33	8	2	0	1	4	27	11	1	0	1	0
20150709	ANA	AL	85	SEA	AL	86	2	7	51	SEA03	34	8	1	0	1	2	24	14	1	1	1	0	37	19	2	0	1	7	27	13	0	0	0	0
20150709	ATL	NL	86	COL	NL	85	3	5	51	DEN02	34	10	2	0	0	3	24	10	0	0	2	0	37	16	6	0	1	5	27	10	1	0	2	0
20150709	PHI	NL	88	LAN	NL	87	0	6	51	LOS03	29	2	0	0	0	0	24	5	0	0	0	0	31	7	2	0	2	6	27	12	0	0	0	0
20150709	CIN	NL	83	MIA	NL	86	0	2	51	MIA02	32	7	2	0	0	0	24	15	0	0	2	0	26	5	2	0	0	1	27	6	0	0	2	0
20150709	SLN	NL	86	PIT	NL	85	4	1	54	PIT08	31	6	0	0	0	4	27	12	0	0	2	0	29	5	2	0	1	1	27	12	1	0	1	0
20150710	WAS	NL	85	BAL	AL	86	2	3	53	BAL12	34	10	1	0	0	2	26	10	0	1	1	0	33	9	1	0	2	3	27	15	0	0	2	0
20150710	NYA	AL	86	BOS	AL	87	5	1	54	BOS07	38	9	1	0	1	4	27	10	2	0	1	0	34	7	0	0	1	1	27	12	2	0	0	0
20150710	OAK	AL	89	CLE	AL	86	1	5	51	CLE08	30	5	2	0	0	1	24	5	0	0	0	0	33	8	2	0	0	5	27	11	1	0	1	0
20150710	TOR	AL	89	KCA	AL	84	0	3	51	KAN06	31	6	2	0	0	0	24	4	0	0	0	0	35	11	2	0	1	3	27	10	1	0	1	0
20150710	DET	AL	86	MIN	AL	87	6	8	52	MIN04	38	12	3	0	3	6	25	6	0	0	1	0	34	10	1	0	1	8	27	7	0	0	1	0
20150710	ANA	AL	86	SEA	AL	87	7	3	54	SEA03	41	14	2	0	4	7	27	10	0	0	1	0	35	9	4	0	1	3	27	10	1	0	1	0
20150710	HOU	AL	89	TBA	AL	89	1	3	51	STP01	30	5	1	0	1	1	24	11	0	0	1	0	27	4	1	0	1	3	27	11	0	0	1	0
20150710	SDN	NL	88	TEX	AL	86	3	4	51	ARL02	32	8	1	0	1	2	24	6	0	1	0	0	29	6	1	1	2	4	27	4	1	0	1	0
20150710	CHA	AL	84	CHN	NL	85	1	0	54	CHI11	27	5	0	0	0	1	27	10	0	1	5	0	25	3	0	0	0	0	27	13	0	0	1	0
20150710	ATL	NL	87	COL	NL	86	3	5	51	DEN02	32	8	0	0	1	3	24	7	0	0	1	0	34	12	3	2	1	5	27	12	0	0	3	0
20150710	MIL	NL	88	LAN	NL	88	2	3	51	LOS03	33	7	0	0	0	1	24	10	2	0	1	0	29	5	1	0	0	3	27	12	0	0	0	0
20150710	CIN	NL	84	MIA	NL	87	1	0	54	MIA02	32	7	1	0	1	1	27	11	0	0	0	0	30	4	1	0	0	0	27	6	0	0	1	0
20150710	ARI	NL	85	NYN	NL	87	2	4	51	NYC20	32	6	2	1	0	2	24	8	0	0	2	0	32	10	0	0	2	4	27	6	0	0	0	0
20150710	SLN	NL	87	PIT	NL	86	2	5	51	PIT08	33	7	2	0	1	2	24	7	0	0	1	0	31	10	1	0	1	5	27	15	0	0	1	0
20150710	PHI	NL	89	SFN	NL	87	2	15	51	SFO03	35	10	1	0	1	2	24	4	0	1	1	0	45	22	5	1	2	14	27	12	0	0	1	0
20150711	WAS	NL	86	BAL	AL	87	7	4	54	BAL12	34	11	1	1	2	6	27	9	0	0	2	0	35	10	1	0	2	4	27	15	0	0	2	0
20150711	NYA	AL	87	BOS	AL	88	3	5	51	BOS07	33	9	2	0	2	3	24	10	1	0	1	0	34	11	2	1	1	5	27	13	0	0	2	0
20150711	OAK	AL	90	CLE	AL	87	5	4	54	CLE08	34	10	4	0	0	4	27	11	0	0	1	0	33	8	2	1	1	4	27	10	1	0	1	0
20150711	TOR	AL	90	KCA	AL	85	6	2	54	KAN06	38	11	1	0	2	6	27	14	0	0	0	0	30	5	2	0	0	2	27	13	1	0	0	0
20150711	DET	AL	87	MIN	AL	88	5	9	51	MIN04	37	11	3	0	1	5	24	14	1	0	2	0	37	16	3	1	1	9	27	7	0	0	1	0
20150711	ANA	AL	87	SEA	AL	88	0	5	51	SEA03	31	4	0	0	0	0	24	8	2	0	0	0	31	9	2	0	0	5	27	10	0	0	0	0
20150711	HOU	AL	90	TBA	AL	90	0	3	51	STP01	30	3	1	0	0	0	24	16	0	0	1	0	30	7	2	0	0	3	27	8	0	0	0	0
20150711	SDN	NL	89	TEX	AL	87	6	5	54	ARL02	37	10	1	0	2	6	27	7	0	0	1	0	32	7	3	0	2	4	27	10	1	1	1	0
20150711	CHA	AL	85	CHN	NL	86	5	1	54	CHI11	35	9	3	1	0	5	27	8	0	1	1	0	33	6	1	0	0	1	27	11	1	0	1	0
20150711	ATL	NL	88	COL	NL	87	2	3	52	DEN02	33	6	1	0	2	2	25	5	0	0	1	0	34	10	3	1	1	3	27	14	0	0	0	0
20150711	MIL	NL	89	LAN	NL	89	7	1	54	LOS03	36	12	6	0	1	7	27	13	0	0	3	0	26	3	1	0	0	1	27	9	0	0	1	0
20150711	CIN	NL	85	MIA	NL	88	3	14	51	MIA02	33	8	1	0	1	3	24	12	0	0	1	0	43	21	3	0	2	14	27	10	0	0	0	0
20150711	ARI	NL	86	NYN	NL	88	2	4	51	NYC20	29	5	0	0	1	2	24	8	0	0	0	0	28	4	0	0	3	4	27	13	0	0	2	0
20150711	SLN	NL	88	PIT	NL	87	5	6	81	PIT08	51	12	3	0	2	5	39	14	3	0	1	0	49	11	1	1	2	6	42	16	2	0	2	0
20150711	PHI	NL	90	SFN	NL	88	5	8	51	SFO03	35	9	3	1	2	5	24	11	0	0	1	0	38	16	3	2	0	7	27	9	1	0	1	0
20150712	WAS	NL	87	BAL	AL	88	3	2	54	BAL12	34	8	2	0	0	3	27	6	0	0	0	0	31	4	0	0	2	2	27	10	1	0	1	0
20150712	NYA	AL	88	BOS	AL	89	8	6	54	BOS07	37	11	4	0	2	7	27	6	2	0	0	0	40	12	1	0	0	5	27	9	0	1	1	0
20150712	OAK	AL	91	CLE	AL	88	2	0	54	CLE08	30	5	0	0	1	2	27	15	0	0	1	0	28	2	0	0	0	0	27	11	0	1	2	0
20150712	TOR	AL	91	KCA	AL	86	10	11	51	KAN06	38	12	4	1	0	10	24	13	3	0	2	0	37	15	2	0	2	10	27	13	4	0	2	0
20150712	DET	AL	88	MIN	AL	89	1	7	51	MIN04	31	6	1	0	0	1	24	8	0	0	0	0	31	9	1	2	2	7	27	16	1	0	3	0
20150712	ANA	AL	88	SEA	AL	89	10	3	54	SEA03	41	14	5	0	1	7	27	9	0	0	1	0	35	9	1	0	1	3	27	10	3	0	0	0
20150712	HOU	AL	91	TBA	AL	91	3	4	51	STP01	34	7	1	0	1	3	24	7	0	0	2	0	27	5	0	1	0	3	27	8	0	0	0	0
20150712	SDN	NL	90	TEX	AL	88	2	1	54	ARL02	35	8	0	1	0	2	27	15	0	0	1	0	32	7	2	0	0	1	27	8	1	0	0	0
20150712	CHA	AL	86	CHN	NL	87	1	3	51	CHI11	28	2	1	0	0	1	24	6	0	0	1	0	29	8	0	1	1	3	27	12	0	0	0	0
20150712	ATL	NL	89	COL	NL	88	3	11	51	DEN02	34	8	2	0	0	3	24	7	0	0	1	0	39	17	1	1	2	11	27	10	0	0	1	0
20150712	MIL	NL	90	LAN	NL	90	3	4	51	LOS03	34	8	0	0	2	3	24	6	1	0	0	0	33	9	3	0	2	4	27	10	0	0	1	0
20150712	CIN	NL	86	MIA	NL	89	1	8	51	MIA02	32	5	3	0	0	1	24	12	2	0	1	0	35	10	4	0	0	7	27	5	1	0	0	0
20150712	ARI	NL	87	NYN	NL	89	3	5	51	NYC20	31	5	2	0	1	3	24	6	0	0	0	0	35	11	2	0	4	5	27	8	0	0	0	0
20150712	SLN	NL	89	PIT	NL	88	5	6	59	PIT08	37	9	1	0	1	4	29	10	0	0	0	0	40	12	1	1	0	6	30	15	1	0	2	0
20150712	PHI	NL	91	SFN	NL	89	2	4	51	SFO03	32	9	1	0	0	2	24	12	0	0	3	0	32	11	0	0	1	4	27	9	0	0	3	0
20150717	BOS	AL	90	ANA	AL	89	0	1	53	ANA01	31	5	1	0	0	0	26	9	0	0	0	0	28	2	1	0	1	1	27	8	0	1	1	0
20150717	KCA	AL	87	CHA	AL	87	4	2	54	CHI12	31	7	2	0	2	3	27	13	1	0	1	0	31	7	1	0	2	2	27	13	0	0	2	0
20150717	KCA	AL	88	CHA	AL	88	0	2	51	CHI12	30	4	0	0	0	0	24	15	1	0	1	0	30	9	1	1	0	1	27	11	0	0	0	0
20150717	BAL	AL	89	DET	AL	89	3	7	51	DET05	37	10	2	0	0	3	24	10	0	0	0	0	32	8	2	0	3	7	27	7	1	0	1	0
20150717	TEX	AL	89	HOU	AL	92	2	3	51	HOU03	39	15	2	1	0	1	24	17	0	0	3	0	28	9	2	1	0	3	27	12	1	0	2	0
20150717	SEA	AL	90	NYA	AL	89	3	4	51	NYC21	33	6	0	0	2	3	24	5	1	0	1	0	31	8	1	0	2	4	27	10	0	0	0	0
20150717	MIN	AL	90	OAK	AL	92	5	0	54	OAK01	35	8	0	0	2	5	27	7	1	0	0	0	33	5	0	0	0	0	27	10	2	0	0	0
20150717	TBA	AL	92	TOR	AL	92	2	6	51	TOR02	31	5	1	0	1	2	24	9	1	0	1	0	27	6	2	0	2	6	27	8	0	0	1	0
20150717	SFN	NL	90	ARI	NL	88	6	5	72	PHO01	51	16	5	0	1	4	36	12	0	0	1	0	47	14	5	2	1	5	36	8	1	1	0	0
20150717	CHN	NL	88	ATL	NL	90	2	4	51	ATL02	31	7	1	0	0	2	24	9	2	0	0	0	30	7	3	0	0	4	27	13	1	0	2	0
20150717	CLE	AL	89	CIN	NL	87	1	6	51	CIN09	34	6	3	0	0	1	24	12	1	0	1	0	32	10	2	0	2	6	27	10	1	0	1	0
20150717	PIT	NL	89	MIL	NL	91	1	4	51	MIL06	30	3	0	0	1	1	24	15	1	0	1	0	28	6	3	0	0	2	27	7	2	0	2	0
20150717	MIA	NL	90	PHI	NL	92	3	6	51	PHI13	33	9	2	0	1	3	24	8	2	0	1	0	30	7	1	0	1	4	27	12	0	0	2	0
20150717	COL	NL	89	SDN	NL	91	2	4	51	SAN02	32	9	2	0	1	1	24	8	1	0	2	0	28	6	1	0	3	4	27	15	1	0	2	0
20150717	NYN	NL	90	SLN	NL	90	2	3	51	STL10	34	7	0	0	1	2	24	7	1	0	0	0	30	7	1	1	1	3	27	6	0	0	0	0
20150717	LAN	NL	91	WAS	NL	88	3	5	51	WAS11	34	6	0	0	2	3	24	7	1	0	0	0	32	7	3	0	2	5	27	4	1	0	0	0
20150718	BOS	AL	91	ANA	AL	90	0	3	51	ANA01	29	2	1	0	0	0	24	10	1	0	1	0	29	5	1	0	2	2	27	11	0	0	0	0
20150718	KCA	AL	89	CHA	AL	89	7	6	78	CHI12	52	17	5	0	1	7	39	14	1	0	1	0	51	14	3	0	1	6	39	16	1	1	3	0
20150718	BAL	AL	90	DET	AL	90	3	0	54	DET05	37	10	3	0	1	3	27	8	0	0	0	0	28	1	0	0	0	0	27	12	1	0	0	0
20150718	TEX	AL	90	HOU	AL	93	7	6	54	HOU03	38	14	3	1	3	7	27	8	1	0	0	0	36	8	2	0	2	5	27	15	1	0	1	0
20150718	SEA	AL	91	NYA	AL	90	4	3	54	NYC21	33	7	0	0	2	4	27	13	0	0	0	0	35	7	2	0	1	3	27	14	0	0	0	0
20150718	MIN	AL	91	OAK	AL	93	2	3	57	OAK01	32	6	2	0	0	2	27	8	0	0	2	0	35	10	1	0	1	3	30	11	1	0	3	0
20150718	TBA	AL	93	TOR	AL	93	3	2	54	TOR02	32	8	3	0	2	3	27	10	1	0	1	0	33	6	3	0	1	2	27	11	1	0	1	0
20150718	SFN	NL	91	ARI	NL	89	8	4	54	PHO01	38	14	0	1	0	8	27	7	0	0	1	0	36	10	2	1	2	4	27	13	1	0	2	0
20150718	CHN	NL	89	ATL	NL	91	4	0	54	ATL02	35	8	1	0	0	3	27	9	1	0	1	0	29	2	0	0	0	0	27	3	2	0	0	0
20150718	CLE	AL	90	CIN	NL	88	9	4	54	CIN09	38	11	3	0	3	9	27	9	0	0	1	0	33	8	1	0	1	4	27	9	0	0	0	0
20150718	PIT	NL	90	MIL	NL	92	5	8	51	MIL06	34	7	2	0	0	2	24	12	2	1	2	0	36	13	1	0	3	8	27	8	2	0	1	0
20150718	MIA	NL	91	PHI	NL	93	1	3	51	PHI13	35	10	4	0	0	1	24	10	2	0	1	0	29	5	1	0	0	3	27	9	0	0	2	0
20150718	COL	NL	90	SDN	NL	92	4	5	51	SAN02	33	8	1	1	1	4	24	10	0	0	1	0	28	5	1	0	2	5	27	11	0	0	0	0
20150718	NYN	NL	91	SLN	NL	91	2	12	51	STL10	37	12	1	0	1	2	24	7	2	0	0	0	40	15	4	0	2	11	27	10	0	0	2	0
20150718	LAN	NL	92	WAS	NL	89	4	2	54	WAS11	37	13	1	0	0	4	27	7	1	0	0	0	32	5	0	0	1	2	27	11	1	0	1	0
20150719	KCA	AL	90	CHA	AL	90	4	1	54	CHI12	36	13	1	0	2	4	27	17	1	0	2	0	30	6	1	0	1	1	27	11	0	1	4	0
20150719	BAL	AL	91	DET	AL	91	9	3	54	DET05	37	14	2	0	2	9	27	7	0	0	0	0	40	14	1	0	0	3	27	14	0	0	3	0
20150719	TEX	AL	91	HOU	AL	94	0	10	51	HOU03	30	3	2	0	0	0	24	4	0	0	0	0	36	13	4	0	2	10	27	9	0	0	0	0
20150719	SEA	AL	92	NYA	AL	91	1	2	51	NYC21	31	7	0	0	0	1	24	7	0	0	1	0	29	6	1	0	1	2	27	8	0	0	1	0
20150719	MIN	AL	92	OAK	AL	94	1	14	51	OAK01	34	7	2	1	0	1	24	5	3	0	0	0	39	12	2	0	5	14	27	8	0	0	0	0
20150719	TBA	AL	94	TOR	AL	94	0	4	51	TOR02	28	4	2	0	0	0	24	8	0	0	0	0	30	6	1	0	2	4	27	5	0	0	1	0
20150719	SFN	NL	92	ARI	NL	90	2	1	54	PHO01	31	5	2	0	1	2	27	9	0	0	0	0	36	9	1	0	0	1	27	8	0	0	0	0
20150719	CHN	NL	90	ATL	NL	92	4	1	54	ATL02	36	9	1	0	1	4	27	11	0	0	0	0	32	5	4	0	0	1	27	6	1	1	1	0
20150719	CLE	AL	91	CIN	NL	89	5	3	66	CIN09	42	13	0	0	0	5	33	12	0	0	1	0	41	10	2	0	1	3	33	8	1	0	0	0
20150719	PIT	NL	91	MIL	NL	93	1	6	51	MIL06	31	6	2	1	0	1	24	11	2	0	2	0	32	11	2	0	0	5	27	10	0	0	2	0
20150719	MIA	NL	92	PHI	NL	94	7	8	51	PHI13	38	14	2	0	0	7	24	5	0	0	1	0	33	10	3	0	3	8	27	13	2	1	0	0
20150719	NYN	NL	92	SLN	NL	92	3	1	108	STL10	64	16	4	0	0	3	54	22	0	0	3	0	62	13	1	0	1	1	54	18	1	0	1	0
20150719	LAN	NL	93	WAS	NL	90	5	0	54	WAS11	40	15	1	0	0	4	27	11	1	0	1	0	30	5	0	0	0	0	27	5	0	0	0	0
20150720	BOS	AL	92	ANA	AL	91	1	11	51	ANA01	35	9	0	0	0	1	24	5	1	0	2	0	34	11	1	0	3	11	27	7	0	0	1	0
20150720	BOS	AL	93	ANA	AL	92	3	7	51	ANA01	32	6	1	0	1	3	24	8	0	2	0	0	31	8	1	0	3	7	27	7	0	0	0	0
20150720	SEA	AL	93	DET	AL	92	4	5	51	DET05	35	8	2	0	1	4	24	10	0	0	2	0	28	6	2	0	2	5	27	9	0	0	0	0
20150720	PIT	NL	92	KCA	AL	91	10	7	54	KAN06	44	17	5	1	1	9	27	15	0	0	3	0	37	14	2	1	2	6	27	11	1	0	0	0
20150720	MIA	NL	93	ARI	NL	91	1	3	51	PHO01	30	7	0	0	1	1	24	15	1	0	2	0	29	8	0	1	0	3	27	21	0	0	4	0
20150720	LAN	NL	94	ATL	NL	93	5	7	51	ATL02	39	14	2	0	1	4	24	12	0	0	0	0	34	11	5	0	1	6	27	8	0	0	1	0
20150720	CHN	NL	91	CIN	NL	90	4	5	51	CIN09	33	8	3	0	0	4	24	13	0	0	2	0	30	8	1	1	3	4	27	5	0	0	0	0
